rankingName,rankingUrlCode,rankingYear,subject,rankingUrl,csvFileName
GUARDIAN-Subject,guardian,2011,物理Physics,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-physics,GUARDIAN_2011_物理Physics.csv
GUARDIAN-Subject,guardian,2011,政治Politics,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-politics,GUARDIAN_2011_政治Politics.csv
GUARDIAN-Subject,guardian,2011,心理学Psychology,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-psychology,GUARDIAN_2011_心理学Psychology.csv
GUARDIAN-Subject,guardian,2011,宗教研究与神学Religious Studies and Theology,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-religious_studies_and_theology,GUARDIAN_2011_宗教研究与神学Religious Studies and Theology.csv
GUARDIAN-Subject,guardian,2011,社会政策与管理Social Policy and Administration,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-social_policy_and_administration,GUARDIAN_2011_社会政策与管理Social Policy and Administration.csv
GUARDIAN-Subject,guardian,2011,社会工作Social Work,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-social_work,GUARDIAN_2011_社会工作Social Work.csv
GUARDIAN-Subject,guardian,2011,社会学Sociology,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-sociology,GUARDIAN_2011_社会学Sociology.csv
GUARDIAN-Subject,guardian,2011,体育科学Sports Science,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-sports_science,GUARDIAN_2011_体育科学Sports Science.csv
GUARDIAN-Subject,guardian,2011,"旅游与运输Tourism,Transport and Travel",https://ranking.promisingedu.com/2011-guardian-en-undergraduate-tourism_transport_and_travel,"GUARDIAN_2011_旅游与运输Tourism,Transport and Travel.csv"
GUARDIAN-Subject,guardian,2011,兽医学Veterinary Science,https://ranking.promisingedu.com/2011-guardian-en-undergraduate-veterinary_science,GUARDIAN_2011_兽医学Veterinary Science.csv
GUARDIAN-Subject,guardian,2012,"农业，林业与食品业Agriculture, Forestry and Food",https://ranking.promisingedu.com/2012-guardian-en-undergraduate-agriculture_forestry_and_food,"GUARDIAN_2012_农业，林业与食品业Agriculture, Forestry and Food.csv"
GUARDIAN-Subject,guardian,2012,美洲研究American Studies,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-american_studies,GUARDIAN_2012_美洲研究American Studies.csv
GUARDIAN-Subject,guardian,2012,解剖学与生理学Anatomy and Physiology ,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-anatomy_and_physiology,GUARDIAN_2012_解剖学与生理学Anatomy and Physiology .csv
GUARDIAN-Subject,guardian,2012,人类学Anthropology,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-anthropology,GUARDIAN_2012_人类学Anthropology.csv
GUARDIAN-Subject,guardian,2012,考古学及鉴证Archaeology and Forensics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-archaeology_and_forensics,GUARDIAN_2012_考古学及鉴证Archaeology and Forensics.csv
GUARDIAN-Subject,guardian,2012,建筑学Architecture,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-architecture,GUARDIAN_2012_建筑学Architecture.csv
GUARDIAN-Subject,guardian,2012,艺术与设计Art and Design,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-art_and_design,GUARDIAN_2012_艺术与设计Art and Design.csv
GUARDIAN-Subject,guardian,2012,生物科学Biosciences,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-biosciences,GUARDIAN_2012_生物科学Biosciences.csv
GUARDIAN-Subject,guardian,2012,建筑与城镇规划Building and Town and Coutry Planning,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-building_and_town_and_coutry_planning,GUARDIAN_2012_建筑与城镇规划Building and Town and Coutry Planning.csv
GUARDIAN-Subject,guardian,2012,商务与管理研究Business and Management Studies ,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-business_and_management_studies,GUARDIAN_2012_商务与管理研究Business and Management Studies .csv
GUARDIAN-Subject,guardian,2012,化学Chemistry,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-chemistry,GUARDIAN_2012_化学Chemistry.csv
GUARDIAN-Subject,guardian,2012,经典Classics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-classics,GUARDIAN_2012_经典Classics.csv
GUARDIAN-Subject,guardian,2012,计算机科学与信息技术Computer Sciences and IT,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-computer_sciences_and_it,GUARDIAN_2012_计算机科学与信息技术Computer Sciences and IT.csv
GUARDIAN-Subject,guardian,2012,牙科Dentistry,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-dentistry,GUARDIAN_2012_牙科Dentistry.csv
GUARDIAN-Subject,guardian,2012,戏剧与舞蹈Drama and Dance,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-drama_and_dance,GUARDIAN_2012_戏剧与舞蹈Drama and Dance.csv
GUARDIAN-Subject,guardian,2012,地球和海洋科学Earth and Marine Sciences,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-earth_and_marine_sciences,GUARDIAN_2012_地球和海洋科学Earth and Marine Sciences.csv
GUARDIAN-Subject,guardian,2012,经济学Economics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-economics,GUARDIAN_2012_经济学Economics.csv
GUARDIAN-Subject,guardian,2012,教育学Education,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-education,GUARDIAN_2012_教育学Education.csv
GUARDIAN-Subject,guardian,2012,化学工程Engineering Chemical,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_chemical,GUARDIAN_2012_化学工程Engineering Chemical.csv
GUARDIAN-Subject,guardian,2012,土木工程Engineering Civil,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_civil,GUARDIAN_2012_土木工程Engineering Civil.csv
GUARDIAN-Subject,guardian,2012,电子及电器工程Engineering Electronic and Electrical,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_electronic_and_electrical,GUARDIAN_2012_电子及电器工程Engineering Electronic and Electrical.csv
GUARDIAN-Subject,guardian,2012,工程Engineering General,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_general,GUARDIAN_2012_工程Engineering General.csv
GUARDIAN-Subject,guardian,2012,材料和矿物工程Engineering Materials and Mineral,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_materials_and_mineral,GUARDIAN_2012_材料和矿物工程Engineering Materials and Mineral.csv
GUARDIAN-Subject,guardian,2012,机械工程Engineering Mechanical,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-engineering_mechanical,GUARDIAN_2012_机械工程Engineering Mechanical.csv
GUARDIAN-Subject,guardian,2012,英语English,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-english,GUARDIAN_2012_英语English.csv
GUARDIAN-Subject,guardian,2012,地理与环境学Geography and Environmental Studies,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-geography_and_environmental_studies,GUARDIAN_2012_地理与环境学Geography and Environmental Studies.csv
GUARDIAN-Subject,guardian,2012,历史学与艺术史History and History of Art,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-history_and_history_of_art,GUARDIAN_2012_历史学与艺术史History and History of Art.csv
GUARDIAN-Subject,guardian,2012,法律Law,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-law,GUARDIAN_2012_法律Law.csv
GUARDIAN-Subject,guardian,2012,数学Mathematics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-mathematics,GUARDIAN_2012_数学Mathematics.csv
GUARDIAN-Subject,guardian,2012,"媒体研究，通讯与图书馆管理Media studies, Communications and Librarianship",https://ranking.promisingedu.com/2012-guardian-en-undergraduate-media_studies_communications_and_librarianship,"GUARDIAN_2012_媒体研究，通讯与图书馆管理Media studies, Communications and Librarianship.csv"
GUARDIAN-Subject,guardian,2012,医学Medicine,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-medicine,GUARDIAN_2012_医学Medicine.csv
GUARDIAN-Subject,guardian,2012,现代语言与语言学Modern Languages and Linguistics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-modern_languages_and_linguistics,GUARDIAN_2012_现代语言与语言学Modern Languages and Linguistics.csv
GUARDIAN-Subject,guardian,2012,音乐Music,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-music,GUARDIAN_2012_音乐Music.csv
GUARDIAN-Subject,guardian,2012,护理学与辅助研究Nursing and Paramedical Studies,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-nursing_and_paramedical_studies,GUARDIAN_2012_护理学与辅助研究Nursing and Paramedical Studies.csv
GUARDIAN-Subject,guardian,2012,药剂学与药理学Pharmacy and Pharmacology,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-pharmacy_and_pharmacology,GUARDIAN_2012_药剂学与药理学Pharmacy and Pharmacology.csv
GUARDIAN-Subject,guardian,2012,哲学Philosophy,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-philosophy,GUARDIAN_2012_哲学Philosophy.csv
GUARDIAN-Subject,guardian,2012,物理Physics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-physics,GUARDIAN_2012_物理Physics.csv
GUARDIAN-Subject,guardian,2012,政治Politics,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-politics,GUARDIAN_2012_政治Politics.csv
GUARDIAN-Subject,guardian,2012,心理学Psychology,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-psychology,GUARDIAN_2012_心理学Psychology.csv
GUARDIAN-Subject,guardian,2012,宗教研究与神学Religious Studies and Theology,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-religious_studies_and_theology,GUARDIAN_2012_宗教研究与神学Religious Studies and Theology.csv
GUARDIAN-Subject,guardian,2012,社会政策与管理Social Policy and Administration,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-social_policy_and_administration,GUARDIAN_2012_社会政策与管理Social Policy and Administration.csv
GUARDIAN-Subject,guardian,2012,社会工作Social Work,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-social_work,GUARDIAN_2012_社会工作Social Work.csv
GUARDIAN-Subject,guardian,2012,社会学Sociology,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-sociology,GUARDIAN_2012_社会学Sociology.csv
GUARDIAN-Subject,guardian,2012,体育科学Sports Science,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-sports_science,GUARDIAN_2012_体育科学Sports Science.csv
GUARDIAN-Subject,guardian,2012,"旅游与运输Tourism,Transport and Travel",https://ranking.promisingedu.com/2012-guardian-en-undergraduate-tourism_transport_and_travel,"GUARDIAN_2012_旅游与运输Tourism,Transport and Travel.csv"
GUARDIAN-Subject,guardian,2012,兽医学Veterinary Science,https://ranking.promisingedu.com/2012-guardian-en-undergraduate-veterinary_science,GUARDIAN_2012_兽医学Veterinary Science.csv
GUARDIAN-Subject,guardian,2013,"农业，林业与食品业Agriculture, Forestry and Food",https://ranking.promisingedu.com/2013-guardian-en-undergraduate-agriculture_forestry_and_food,"GUARDIAN_2013_农业，林业与食品业Agriculture, Forestry and Food.csv"
GUARDIAN-Subject,guardian,2013,美洲研究American Studies,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-american_studies,GUARDIAN_2013_美洲研究American Studies.csv
GUARDIAN-Subject,guardian,2013,解剖学与生理学Anatomy and Physiology ,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-anatomy_and_physiology,GUARDIAN_2013_解剖学与生理学Anatomy and Physiology .csv
GUARDIAN-Subject,guardian,2013,人类学Anthropology,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-anthropology,GUARDIAN_2013_人类学Anthropology.csv
GUARDIAN-Subject,guardian,2013,考古学及鉴证Archaeology and Forensics,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-archaeology_and_forensics,GUARDIAN_2013_考古学及鉴证Archaeology and Forensics.csv
GUARDIAN-Subject,guardian,2013,建筑学Architecture,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-architecture,GUARDIAN_2013_建筑学Architecture.csv
GUARDIAN-Subject,guardian,2013,艺术与设计Art and Design,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-art_and_design,GUARDIAN_2013_艺术与设计Art and Design.csv
GUARDIAN-Subject,guardian,2013,生物科学Biosciences,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-biosciences,GUARDIAN_2013_生物科学Biosciences.csv
GUARDIAN-Subject,guardian,2013,建筑与城镇规划Building and Town and Coutry Planning,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-building_and_town_and_coutry_planning,GUARDIAN_2013_建筑与城镇规划Building and Town and Coutry Planning.csv
GUARDIAN-Subject,guardian,2013,商务与管理研究Business and Management Studies ,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-business_and_management_studies,GUARDIAN_2013_商务与管理研究Business and Management Studies .csv
GUARDIAN-Subject,guardian,2013,化学Chemistry,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-chemistry,GUARDIAN_2013_化学Chemistry.csv
GUARDIAN-Subject,guardian,2013,经典Classics,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-classics,GUARDIAN_2013_经典Classics.csv
GUARDIAN-Subject,guardian,2013,计算机科学与信息技术Computer Sciences and IT,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-computer_sciences_and_it,GUARDIAN_2013_计算机科学与信息技术Computer Sciences and IT.csv
GUARDIAN-Subject,guardian,2013,牙科Dentistry,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-dentistry,GUARDIAN_2013_牙科Dentistry.csv
GUARDIAN-Subject,guardian,2013,戏剧与舞蹈Drama and Dance,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-drama_and_dance,GUARDIAN_2013_戏剧与舞蹈Drama and Dance.csv
GUARDIAN-Subject,guardian,2013,地球和海洋科学Earth and Marine Sciences,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-earth_and_marine_sciences,GUARDIAN_2013_地球和海洋科学Earth and Marine Sciences.csv
GUARDIAN-Subject,guardian,2013,经济学Economics,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-economics,GUARDIAN_2013_经济学Economics.csv
GUARDIAN-Subject,guardian,2013,教育学Education,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-education,GUARDIAN_2013_教育学Education.csv
GUARDIAN-Subject,guardian,2013,化学工程Engineering Chemical,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-engineering_chemical,GUARDIAN_2013_化学工程Engineering Chemical.csv
GUARDIAN-Subject,guardian,2013,土木工程Engineering Civil,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-engineering_civil,GUARDIAN_2013_土木工程Engineering Civil.csv
GUARDIAN-Subject,guardian,2013,电子及电器工程Engineering Electronic and Electrical,https://ranking.promisingedu.com/2013-guardian-en-undergraduate-engineering_electronic_and_electrical,GUARDIAN_2013_电子及电器工程Engineering Electronic and Electrical.csv
